period,period_version,is_active,title,source_url,document_date,discovered_at_utc,error
201107,1,True,07/2011,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/201107BANCOS.ZIP,2011-07-01T03:00:00Z,2026-08-10T23:53:12+00:00,
201106,1,True,06/2011,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/201106BANCOS.ZIP,2011-06-01T03:00:00Z,2026-08-10T23:53:12+00:00,
201105,1,True,05/2011,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/201105BANCOS.ZIP,2011-05-01T03:00:00Z,2026-08-10T23:53:12+00:00,
201104,1,True,04/2011,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/201104BANCOS.ZIP,2011-04-01T03:00:00Z,2026-08-10T23:53:12+00:00,
201103,1,True,03/2011,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/201103BANCOS.ZIP,2011-03-01T03:00:00Z,2026-08-10T23:53:12+00:00,
201102,1,True,02/2011,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/201102BANCOS.zip,2011-02-01T02:00:00Z,2026-08-10T23:53:12+00:00,
201101,1,True,01/2011,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/201101BANCOS.zip,2011-01-01T02:00:00Z,2026-08-10T23:53:12+00:00,
201012,1,True,12/2010,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/201012BANCOS.zip,2010-12-01T02:00:00Z,2026-08-10T23:53:12+00:00,
201011,1,True,11/2010,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/201011BANCOS.zip,2010-11-01T02:00:00Z,2026-08-10T23:53:12+00:00,
201010,1,True,10/2010,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/201010BANCOS.zip,2010-10-01T03:00:00Z,2026-08-10T23:53:12+00:00,
201009,1,True,09/2010,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/201009BANCOS.zip,2010-09-01T03:00:00Z,2026-08-10T23:53:12+00:00,
201008,1,True,08/2010,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/201008BANCOS.zip,2010-08-01T03:00:00Z,2026-08-10T23:53:12+00:00,
201007,1,True,07/2010,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/201007BANCOS.zip,2010-07-01T03:00:00Z,2026-08-10T23:53:12+00:00,
201006,1,True,06/2010,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/201006BANCOS.zip,2010-06-01T03:00:00Z,2026-08-10T23:53:12+00:00,
201005,1,True,05/2010,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/201005BANCOS.zip,2010-05-01T03:00:00Z,2026-08-10T23:53:12+00:00,
201004,1,True,04/2010,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/201004BANCOS.zip,2010-04-01T03:00:00Z,2026-08-10T23:53:12+00:00,
201003,1,True,03/2010,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/201003BANCOS.zip,2010-03-01T03:00:00Z,2026-08-10T23:53:12+00:00,
201002,1,True,02/2010,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/201002BANCOS.zip,2010-02-01T02:00:00Z,2026-08-10T23:53:12+00:00,
201001,1,True,01/2010,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/201001BANCOS.zip,2010-01-01T02:00:00Z,2026-08-10T23:53:12+00:00,
200912,1,True,12/2009,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200912BANCOS.zip,2009-12-01T02:00:00Z,2026-08-10T23:53:12+00:00,
200911,1,True,11/2009,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200911BANCOS.zip,2009-11-01T02:00:00Z,2026-08-10T23:53:12+00:00,
200910,1,True,10/2009,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200910BANCOS.zip,2009-10-01T03:00:00Z,2026-08-10T23:53:12+00:00,
200909,1,True,09/2009,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200909BANCOS.zip,2009-09-01T03:00:00Z,2026-08-10T23:53:12+00:00,
200908,1,True,08/2009,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200908BANCOS.zip,2009-08-01T03:00:00Z,2026-08-10T23:53:12+00:00,
200907,1,True,07/2009,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200907BANCOS.zip,2009-07-01T03:00:00Z,2026-08-10T23:53:12+00:00,
200906,1,True,06/2009,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200906BANCOS.zip,2009-06-01T03:00:00Z,2026-08-10T23:53:12+00:00,
200905,1,True,05/2009,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200905BANCOS.zip,2009-05-01T03:00:00Z,2026-08-10T23:53:12+00:00,
200904,1,True,04/2009,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200904BANCOS.zip,2009-04-01T03:00:00Z,2026-08-10T23:53:12+00:00,
200903,1,True,03/2009,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200903BANCOS.zip,2009-03-01T03:00:00Z,2026-08-10T23:53:12+00:00,
200902,1,True,02/2009,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200902BANCOS.zip,2009-02-01T02:00:00Z,2026-08-10T23:53:12+00:00,
200901,1,True,01/2009,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200901BANCOS.zip,2009-01-01T02:00:00Z,2026-08-10T23:53:12+00:00,
200812,1,True,12/2008,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200812BANCOS.zip,2008-12-01T02:00:00Z,2026-08-10T23:53:12+00:00,
200811,1,True,11/2008,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200811BANCOS.zip,2008-11-01T02:00:00Z,2026-08-10T23:53:12+00:00,
200810,1,True,10/2008,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200810BANCOS.zip,2008-10-01T03:00:00Z,2026-08-10T23:53:12+00:00,
200809,1,True,09/2008,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200809BANCOS.zip,2008-09-01T03:00:00Z,2026-08-10T23:53:12+00:00,
200808,1,True,08/2008,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200808BANCOS.zip,2008-08-01T03:00:00Z,2026-08-10T23:53:12+00:00,
200807,1,True,07/2008,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200807BANCOS.zip,2008-07-01T03:00:00Z,2026-08-10T23:53:12+00:00,
200806,1,True,06/2008,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200806BANCOS.zip,2008-06-01T03:00:00Z,2026-08-10T23:53:12+00:00,
200805,1,True,05/2008,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200805BANCOS.zip,2008-05-01T03:00:00Z,2026-08-10T23:53:12+00:00,
200804,1,True,04/2008,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200804BANCOS.zip,2008-04-01T03:00:00Z,2026-08-10T23:53:12+00:00,
200803,1,True,03/2008,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200803BANCOS.zip,2008-03-01T03:00:00Z,2026-08-10T23:53:12+00:00,
200802,1,True,02/2008,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200802BANCOS.zip,2008-02-01T02:00:00Z,2026-08-10T23:53:12+00:00,
200801,1,True,01/2008,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200801BANCOS.zip,2008-01-01T02:00:00Z,2026-08-10T23:53:12+00:00,
200712,1,True,12/2007,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200712BANCOS.zip,2007-12-01T02:00:00Z,2026-08-10T23:53:12+00:00,
200711,1,True,11/2007,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200711BANCOS.zip,2007-11-01T02:00:00Z,2026-08-10T23:53:12+00:00,
200710,1,True,10/2007,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200710BANCOS.zip,2007-10-01T03:00:00Z,2026-08-10T23:53:12+00:00,
200709,1,True,09/2007,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200709BANCOS.zip,2007-09-01T03:00:00Z,2026-08-10T23:53:12+00:00,
200708,1,True,08/2007,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200708BANCOS.zip,2007-08-01T03:00:00Z,2026-08-10T23:53:12+00:00,
200707,1,True,07/2007,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200707BANCOS.zip,2007-07-01T03:00:00Z,2026-08-10T23:53:12+00:00,
200706,1,True,06/2007,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200706BANCOS.zip,2007-06-01T03:00:00Z,2026-08-10T23:53:12+00:00,
200705,1,True,05/2007,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200705BANCOS.zip,2007-05-01T03:00:00Z,2026-08-10T23:53:12+00:00,
200704,1,True,04/2007,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200704BANCOS.zip,2007-04-01T03:00:00Z,2026-08-10T23:53:12+00:00,
200703,1,True,03/2007,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200703BANCOS.zip,2007-03-01T03:00:00Z,2026-08-10T23:53:12+00:00,
200702,1,True,02/2007,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200702BANCOS.zip,2007-02-01T02:00:00Z,2026-08-10T23:53:12+00:00,
200701,1,True,01/2007,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200701BANCOS.zip,2007-01-01T02:00:00Z,2026-08-10T23:53:12+00:00,
200612,1,True,12/2006,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200612BANCOS.zip,2006-12-01T02:00:00Z,2026-08-10T23:53:12+00:00,
200611,1,True,11/2006,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200611BANCOS.zip,2006-11-01T02:00:00Z,2026-08-10T23:53:12+00:00,
200610,1,True,10/2006,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200610BANCOS.zip,2006-10-01T03:00:00Z,2026-08-10T23:53:12+00:00,
200609,1,True,09/2006,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200609BANCOS.zip,2006-09-01T03:00:00Z,2026-08-10T23:53:12+00:00,
200608,1,True,08/2006,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200608BANCOS.zip,2006-08-01T03:00:00Z,2026-08-10T23:53:12+00:00,
200607,1,True,07/2006,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200607BANCOS.zip,2006-07-01T03:00:00Z,2026-08-10T23:53:12+00:00,
200606,1,True,06/2006,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200606BANCOS.zip,2006-06-01T03:00:00Z,2026-08-10T23:53:12+00:00,
200605,1,True,05/2006,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200605BANCOS.zip,2006-05-01T03:00:00Z,2026-08-10T23:53:12+00:00,
200604,1,True,04/2006,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200604BANCOS.zip,2006-04-01T03:00:00Z,2026-08-10T23:53:12+00:00,
200603,1,True,03/2006,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200603BANCOS.zip,2006-03-01T03:00:00Z,2026-08-10T23:53:12+00:00,
200602,1,True,02/2006,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200602BANCOS.zip,2006-02-01T02:00:00Z,2026-08-10T23:53:12+00:00,
200601,1,True,01/2006,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200601BANCOS.zip,2006-01-01T02:00:00Z,2026-08-10T23:53:12+00:00,
200512,1,True,12/2005,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200512BANCOS.zip,2005-12-01T02:00:00Z,2026-08-10T23:53:12+00:00,
200511,1,True,11/2005,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200511BANCOS.zip,2005-11-01T02:00:00Z,2026-08-10T23:53:12+00:00,
200510,1,True,10/2005,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200510BANCOS.zip,2005-10-01T03:00:00Z,2026-08-10T23:53:12+00:00,
200509,1,True,09/2005,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200509BANCOS.zip,2005-09-01T03:00:00Z,2026-08-10T23:53:12+00:00,
200508,1,True,08/2005,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200508BANCOS.zip,2005-08-01T03:00:00Z,2026-08-10T23:53:12+00:00,
200507,1,True,07/2005,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200507BANCOS.zip,2005-07-01T03:00:00Z,2026-08-10T23:53:12+00:00,
200506,1,True,06/2005,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200506BANCOS.zip,2005-06-01T03:00:00Z,2026-08-10T23:53:12+00:00,
200505,1,True,05/2005,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200505BANCOS.zip,2005-05-01T03:00:00Z,2026-08-10T23:53:12+00:00,
200504,1,True,04/2005,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200504BANCOS.zip,2005-04-01T03:00:00Z,2026-08-10T23:53:12+00:00,
200503,1,True,03/2005,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200503BANCOS.zip,2005-03-01T03:00:00Z,2026-08-10T23:53:12+00:00,
200502,1,True,02/2005,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200502BANCOS.zip,2005-02-01T02:00:00Z,2026-08-10T23:53:12+00:00,
200501,1,True,01/2005,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200501BANCOS.zip,2005-01-01T02:00:00Z,2026-08-10T23:53:12+00:00,
200412,1,True,12/2004,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200412BANCOS.zip,2004-12-01T02:00:00Z,2026-08-10T23:53:12+00:00,
200411,1,True,11/2004,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200411BANCOS.zip,2004-11-01T02:00:00Z,2026-08-10T23:53:12+00:00,
200410,1,True,10/2004,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200410BANCOS.zip,2004-10-01T03:00:00Z,2026-08-10T23:53:12+00:00,
200409,1,True,09/2004,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200409BANCOS.zip,2004-09-01T03:00:00Z,2026-08-10T23:53:12+00:00,
200408,1,True,08/2004,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200408BANCOS.zip,2004-08-01T03:00:00Z,2026-08-10T23:53:12+00:00,
200407,1,True,07/2004,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200407BANCOS.zip,2004-07-01T03:00:00Z,2026-08-10T23:53:12+00:00,
200406,1,True,06/2004,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200406BANCOS.zip,2004-06-01T03:00:00Z,2026-08-10T23:53:12+00:00,
200405,1,True,05/2004,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200405BANCOS.zip,2004-05-01T03:00:00Z,2026-08-10T23:53:12+00:00,
200404,1,True,04/2004,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200404BANCOS.zip,2004-04-01T03:00:00Z,2026-08-10T23:53:12+00:00,
200403,1,True,03/2004,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200403BANCOS.zip,2004-03-01T03:00:00Z,2026-08-10T23:53:12+00:00,
200402,1,True,02/2004,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200402BANCOS.zip,2004-02-01T02:00:00Z,2026-08-10T23:53:12+00:00,
200401,1,True,01/2004,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200401BANCOS.zip,2004-01-01T02:00:00Z,2026-08-10T23:53:12+00:00,
200312,1,True,12/2003,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200312BANCOS.zip,2003-12-01T02:00:00Z,2026-08-10T23:53:12+00:00,
200311,1,True,11/2003,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200311BANCOS.zip,2003-11-01T02:00:00Z,2026-08-10T23:53:12+00:00,
200310,1,True,10/2003,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200310BANCOS.zip,2003-10-01T03:00:00Z,2026-08-10T23:53:12+00:00,
200309,1,True,09/2003,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200309BANCOS.zip,2003-09-01T03:00:00Z,2026-08-10T23:53:12+00:00,
200308,1,True,08/2003,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200308BANCOS.zip,2003-08-01T03:00:00Z,2026-08-10T23:53:12+00:00,
200307,1,True,07/2003,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200307BANCOS.zip,2003-07-01T03:00:00Z,2026-08-10T23:53:12+00:00,
200306,1,True,06/2003,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200306BANCOS.zip,2003-06-01T03:00:00Z,2026-08-10T23:53:12+00:00,
200305,1,True,05/2003,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200305BANCOS.zip,2003-05-01T03:00:00Z,2026-08-10T23:53:12+00:00,
200304,1,True,04/2003,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200304BANCOS.zip,2003-04-01T03:00:00Z,2026-08-10T23:53:12+00:00,
200303,1,True,03/2003,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200303BANCOS.zip,2003-03-01T03:00:00Z,2026-08-10T23:53:12+00:00,
200302,1,True,02/2003,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200302BANCOS.zip,2003-02-01T02:00:00Z,2026-08-10T23:53:12+00:00,
200301,1,True,01/2003,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200301BANCOS.zip,2003-01-01T02:00:00Z,2026-08-10T23:53:12+00:00,
200212,1,True,12/2002,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200212BANCOS.zip,2002-12-01T02:00:00Z,2026-08-10T23:53:12+00:00,
200211,1,True,11/2002,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200211BANCOS.zip,2002-11-01T02:00:00Z,2026-08-10T23:53:12+00:00,
200210,1,True,10/2002,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200210BANCOS.zip,2002-10-01T03:00:00Z,2026-08-10T23:53:12+00:00,
200209,1,True,09/2002,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200209BANCOS.zip,2002-09-01T03:00:00Z,2026-08-10T23:53:12+00:00,
200208,1,True,08/2002,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200208BANCOS.zip,2002-08-01T03:00:00Z,2026-08-10T23:53:12+00:00,
200207,1,True,07/2002,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200207BANCOS.zip,2002-07-01T03:00:00Z,2026-08-10T23:53:12+00:00,
200206,1,True,06/2002,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200206BANCOS.zip,2002-06-01T03:00:00Z,2026-08-10T23:53:12+00:00,
200205,1,True,05/2002,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200205BANCOS.zip,2002-05-01T03:00:00Z,2026-08-10T23:53:12+00:00,
200204,1,True,04/2002,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200204BANCOS.zip,2002-04-01T03:00:00Z,2026-08-10T23:53:12+00:00,
200203,1,True,03/2002,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200203BANCOS.zip,2002-03-01T03:00:00Z,2026-08-10T23:53:12+00:00,
200202,1,True,02/2002,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200202BANCOS.zip,2002-02-01T02:00:00Z,2026-08-10T23:53:12+00:00,
200201,1,True,01/2002,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200201BANCOS.zip,2002-01-01T02:00:00Z,2026-08-10T23:53:12+00:00,
200112,1,True,12/2001,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200112BANCOS.zip,2001-12-01T02:00:00Z,2026-08-10T23:53:12+00:00,
200111,1,True,11/2001,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200111BANCOS.zip,2001-11-01T02:00:00Z,2026-08-10T23:53:12+00:00,
200110,1,True,10/2001,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200110BANCOS.zip,2001-10-01T03:00:00Z,2026-08-10T23:53:12+00:00,
200109,1,True,09/2001,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200109BANCOS.zip,2001-09-01T03:00:00Z,2026-08-10T23:53:12+00:00,
200108,1,True,08/2001,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200108BANCOS.zip,2001-08-01T03:00:00Z,2026-08-10T23:53:12+00:00,
200107,1,True,07/2001,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200107BANCOS.zip,2001-07-01T03:00:00Z,2026-08-10T23:53:12+00:00,
200106,1,True,06/2001,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200106BANCOS.zip,2001-06-01T03:00:00Z,2026-08-10T23:53:12+00:00,
200105,1,True,05/2001,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200105BANCOS.zip,2001-05-01T03:00:00Z,2026-08-10T23:53:12+00:00,
200104,1,True,04/2001,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200104BANCOS.zip,2001-04-01T03:00:00Z,2026-08-10T23:53:12+00:00,
200103,1,True,03/2001,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200103BANCOS.zip,2001-03-01T03:00:00Z,2026-08-10T23:53:12+00:00,
200102,1,True,02/2001,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200102BANCOS.zip,2001-02-01T02:00:00Z,2026-08-10T23:53:12+00:00,
200101,1,True,01/2001,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200101BANCOS.zip,2001-01-01T02:00:00Z,2026-08-10T23:53:12+00:00,
200012,1,True,12/2000,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200012BANCOS.zip,2000-12-01T02:00:00Z,2026-08-10T23:53:12+00:00,
200011,1,True,11/2000,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200011BANCOS.zip,2000-11-01T02:00:00Z,2026-08-10T23:53:12+00:00,
200010,1,True,10/2000,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200010BANCOS.zip,2000-10-01T03:00:00Z,2026-08-10T23:53:12+00:00,
200009,1,True,09/2000,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200009BANCOS.zip,2000-09-01T03:00:00Z,2026-08-10T23:53:12+00:00,
200008,1,True,08/2000,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200008BANCOS.zip,2000-08-01T03:00:00Z,2026-08-10T23:53:12+00:00,
200007,1,True,07/2000,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200007BANCOS.zip,2000-07-01T03:00:00Z,2026-08-10T23:53:12+00:00,
200006,1,True,06/2000,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200006BANCOS.zip,2000-06-01T03:00:00Z,2026-08-10T23:53:12+00:00,
200005,1,True,05/2000,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200005BANCOS.zip,2000-05-01T03:00:00Z,2026-08-10T23:53:12+00:00,
200004,1,True,04/2000,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200004BANCOS.zip,2000-04-01T03:00:00Z,2026-08-10T23:53:12+00:00,
200003,1,True,03/2000,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200003BANCOS.zip,2000-03-01T03:00:00Z,2026-08-10T23:53:12+00:00,
200002,1,True,02/2000,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200002BANCOS.zip,2000-02-01T02:00:00Z,2026-08-10T23:53:12+00:00,
200001,1,True,01/2000,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/200001BANCOS.zip,2000-01-01T02:00:00Z,2026-08-10T23:53:12+00:00,
199912,1,True,12/1999,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/199912BANCOS.zip,1999-12-01T02:00:00Z,2026-08-10T23:53:12+00:00,
199911,1,True,11/1999,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/199911BANCOS.zip,1999-11-01T02:00:00Z,2026-08-10T23:53:12+00:00,
199910,1,True,10/1999,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/199910BANCOS.zip,1999-10-01T03:00:00Z,2026-08-10T23:53:12+00:00,
199909,1,True,09/1999,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/199909BANCOS.zip,1999-09-01T03:00:00Z,2026-08-10T23:53:12+00:00,
199908,1,True,08/1999,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/199908BANCOS.zip,1999-08-01T03:00:00Z,2026-08-10T23:53:12+00:00,
199907,1,True,07/1999,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/199907BANCOS.zip,1999-07-01T03:00:00Z,2026-08-10T23:53:12+00:00,
199906,1,True,06/1999,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/199906BANCOS.zip,1999-06-01T03:00:00Z,2026-08-10T23:53:12+00:00,
199905,1,True,05/1999,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/199905BANCOS.zip,1999-05-01T03:00:00Z,2026-08-10T23:53:12+00:00,
199904,1,True,04/1999,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/199904BANCOS.zip,1999-04-01T03:00:00Z,2026-08-10T23:53:12+00:00,
199903,1,True,03/1999,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/199903BANCOS.zip,1999-03-01T03:00:00Z,2026-08-10T23:53:12+00:00,
199902,1,True,02/1999,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/199902BANCOS.zip,1999-02-01T02:00:00Z,2026-08-10T23:53:12+00:00,
199901,1,True,01/1999,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/199901BANCOS.zip,1999-01-01T02:00:00Z,2026-08-10T23:53:12+00:00,
199812,1,True,12/1998,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/199812BANCOS.zip,1998-12-01T02:00:00Z,2026-08-10T23:53:12+00:00,
199811,1,True,11/1998,https://www.bcb.gov.br/content/estabilidadefinanceira/cosif/Bancos/199811BANCOS.zip,1998-11-01T02:00:00Z,2026-08-10T23:53:12+00:00,
